Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Kai Peterson","TOR",0.04650000110268593,0.05139999836683273,0,4.681399941444397,1,0,0,0,,1,4.505000114440918,0.9460049271583557,0.556755542755127,0.5201555490493774,0.13625556230545044,0.5816222429275513,0.02733634039759636,0.06572344154119492,0.9264777898788452,8.338300108909607,5.234600186347961,1.5929201490223102,1.226300060749054,0.20565544202962213,0.12910593299723636,0.07654950903238578,0.24522801208121173,1.527627170085907,0.28972172820486425,0.7262277375632767,0.37999999947076896,,4.995540101826191,,,999,,,,,,,3.175362299382687,3.175362299382687,3.139596216380596,3.139596216380596,,,,,,,,,,,,,,,,,,,"Kai Peterson","sa3023453",815322
"Luis Cessa",,0.04969999939203262,0.07090000063180923,0.0640999972820282,4.955023348331451,0.20679999887943268,0.1687999963760376,0,0,,1,4.414000034332275,1.113376259803772,0.592307448387146,0.5505581498146057,0.14779692888259888,0.36811232566833496,0.004130102228373289,0.03565187752246857,0.6358309984207153,5.722478985786438,3.3130109310150146,1.7272744053498275,1.33017235994339,0.1440487071760751,0.08339653892277799,0.06065216825329711,0.27763361225737715,1.481488585472107,0.2992552425637414,0.6976306710459476,0.4509999921544407,,4.996127006411553,,,999,,,,,,,2.7476888865232474,2.7476888865232474,3.1390093117952347,3.1390093117952347,,,,,,,,,,,,,,,,,,,"Luis Cessa","13345",570666
"Donovan Benoit",,0.04580000042915344,0.05719999969005585,0.012799999676644802,4.826895833015442,0.8267999887466431,0.03680000081658363,0,0,,1,4.4770002365112305,1.0459898710250854,0.5780072212219238,0.536321759223938,0.13102789223194122,0.48704734444618225,0.022256579250097275,0.05479400232434273,0.7338697910308838,6.604828119277954,4.38342610001564,1.5067730055388382,1.179251030087471,0.16391998040249442,0.10878876897842676,0.055131211424067655,0.2658062610259703,1.5330372154712677,0.2980078622830803,0.7076402577180971,0.4580000076419624,,4.9962833754718305,,,999,,,,,,,2.910998802632094,2.910998802632094,3.1388529427349567,3.1388529427349567,,,,,,,,,,,,,,,,,,,"Donovan Benoit","sa3017464",687630
"Daniel Zamora",,0.04540000110864639,0.05260000005364418,0,4.762699842453003,1,0,0,0,,1,4.452000141143799,1.0216894149780273,0.566611111164093,0.529188871383667,0.14354445040225983,0.4699222147464752,0.026850011199712753,0.05298770219087601,0.7867555618286133,7.0808000564575195,4.229299932718277,1.6742250890460049,1.2919000536203384,0.17671957252599763,0.10555305477275743,0.07116651775324019,0.26003205746805585,1.4916116297245026,0.29283307684176213,0.7166938745421281,0.3943944015043983,,4.996432800590992,,,999,,,,,,,2.9827921539545064,2.9827921539545064,3.138703517615795,3.138703517615795,,,,,,,,,,,,,,,,,,,"Daniel Zamora","17811",623354
"Bryce McGowan","COL",0.04490000009536743,0.05299999937415123,0,4.7713998556137085,1,0,0,0,,1,4.461999893188477,1.0072072744369507,0.5694777965545654,0.5301555395126343,0.13748888671398163,0.5142999887466431,0.02707541547715664,0.04077821969985962,0.7953555583953857,7.158200025558472,4.628699898719788,1.5464817728922753,1.2373999804258347,0.17825091381323116,0.11526221449080587,0.06298869932242529,0.25780073308622514,1.5215072631835938,0.2924330196045638,0.7163379371853581,0.4220000078279521,,4.997015354037285,,,999,,,,,,,3.0156242713332184,3.0156242713332184,3.1381209641695023,3.1381209641695023,,,,,,,,,,,,,,,,,,,"Bryce McGowan","sa3017786",700245
"Hunter Owen","KCR",0.053700000047683716,0.06679999828338623,0.0681999996304512,4.756949722766876,0.20100000500679016,0.17000000178813934,0,0,,1,4.392000198364258,1.0336289405822754,0.5658117532730103,0.5285499691963196,0.15652082860469818,0.38918155431747437,0.00470828777179122,0.05199688673019409,0.7480760216712952,6.7326841950416565,3.5026339888572693,1.922177485989105,1.4086874574422836,0.1703269553471118,0.0886114610064043,0.08171549434070752,0.261623784638748,1.4228104948997498,0.28793281479327365,0.7119814163532561,0.387999994354387,,4.997290369868279,,,999,,,,,,,2.9599752828478816,2.9599752828478816,3.1378459483385086,3.1378459483385086,,,,,,,,,,,,,,,,,,,"Hunter Owen","sa3023474",694818
"Jake Garland","ATH",0.05119999870657921,0.0674000009894371,0.058400001376867294,4.933854818344116,0.2727000117301941,0.15469999611377716,0,0,,1,4.434999942779541,1.1607979536056519,0.5937948822975159,0.548206090927124,0.13246124982833862,0.35113465785980225,0.006715740077197552,0.04429677873849869,0.5228725075721741,4.705852568149567,3.16021192073822,1.4890939867887998,1.1921512484550476,0.11789684652047029,0.07917354281626802,0.038723303704202267,0.28735691741071595,1.511932611465454,0.3038609257669854,0.6921574239998652,0.5050000098781091,,4.997681860625744,,,999,,,,,,,2.6121026530861857,2.6121026530861857,3.1374544575810432,3.1374544575810432,,,,,,,,,,,,,,,,,,,"Jake Garland","sa3020077",687195
"Garrett Irvin",,0.04670000076293945,0.05130000039935112,0,4.701600193977356,1,0,0,0,,1,4.464000225067139,1.0119441747665405,0.5609777569770813,0.5224000215530396,0.1376333385705948,0.5043222308158875,0.027087552472949028,0.04414895921945572,0.7860222458839417,7.074200212955475,4.538900077342987,1.5585714804051425,1.238700047135353,0.17608024333648412,0.11297540443298307,0.06310483890350105,0.25844379283432467,1.516266405582428,0.2922285486464189,0.7217462052417445,0.4079999901727109,,4.997738797962666,,,999,,,,,,,3.0026860028505324,3.0026860028505324,3.1373975202441216,3.1373975202441216,,,,,,,,,,,,,,,,,,,"Garrett Irvin","sa3020176",687868
"Adonys Perez","ARI",0.052000001072883606,0.06520000100135803,0.056699998676776886,4.786187946796417,0.3181000053882599,0.14509999752044678,0,0,,1,4.4730000495910645,1.1176435947418213,0.5771667957305908,0.5317986607551575,0.12218110263347626,0.42792215943336487,0.0080282436683774,0.05292453616857529,0.5839411020278931,5.255469918251038,3.851299434900284,1.3645965490572431,1.0996299237012863,0.1305479757553946,0.09566781906753764,0.03488015668785695,0.2799600856076898,1.5455657541751862,0.30293763110309935,0.7045400914267286,0.5009999934971906,,4.998148535192013,,,999,,,,,,,2.7166412085294724,2.7166412085294724,3.1369877830147743,3.1369877830147743,,,,,,,,,,,,,,,,,,,"Adonys Perez","sa3020114",806583
"Colton Eastman",,0.04910000041127205,0.06780000030994415,0.052799999713897705,4.934792518615723,0.3353999853134155,0.14139999449253082,0,0,,1,4.410999774932861,1.078479290008545,0.5878395438194275,0.5483102798461914,0.15279029309749603,0.3857175409793854,0.008409371599555016,0.04141487926244736,0.7023167014122009,6.320850312709808,3.4714578688144684,1.8208057109068216,1.3751126378774643,0.1592193918039569,0.08744447079126326,0.07177492101269363,0.2707116462446042,1.4641968309879303,0.2958644607915575,0.700922979728099,0.4229999935544285,,4.998173986375332,,,999,,,,,,,2.8398693829774864,2.8398693829774864,3.1369623318314552,3.1369623318314552,,,,,,,,,,,,,,,,,,,"Colton Eastman","sa3008312",663678
"Troy Watson","DET",0.04780000075697899,0.06750000268220901,0.04809999838471413,4.878109395503998,0.3905999958515167,0.12960000336170197,0,0,,1,4.413000106811523,1.060093879699707,0.5817253589630127,0.5420121550559998,0.1498815268278122,0.41397783160209656,0.009869219735264778,0.03494654595851898,0.7157781720161438,6.442003548145294,3.725800484418869,1.7290253665180046,1.3489337414503098,0.16219763305949864,0.09380870645416853,0.06838892660533011,0.26742523405324375,1.4740717113018036,0.2937669905975621,0.7058375505301073,0.4250000006753302,,4.998812955617905,,,999,,,,,,,2.8849963441491133,2.8849963441491133,3.1363233625888824,3.1363233625888824,,,,,,,,,,,,,,,,,,,"Troy Watson","sa3007249",681890
"Davis Daniel","CIN",0.049400001764297485,0.06970000267028809,0.05900000035762787,4.9595401883125305,0.2578999996185303,0.15790000557899475,0,0,,1,4.376999855041504,1.070427417755127,0.5881433486938477,0.5510600209236145,0.1642366647720337,0.3478388786315918,0.005753683857619762,0.04124009236693382,0.7193133234977722,6.47381991147995,3.130549907684326,2.0679497539998164,1.4781299829483032,0.16433935282617265,0.07946970302750753,0.08486964979866513,0.26841741571109634,1.4182662963867188,0.2919080172465662,0.6985597257081279,0.3890000032137756,,4.998823226243258,,,999,,,,,,,2.868167471140623,2.868167471140623,3.1363130919635296,3.1363130919635296,,,,,,,,,,,,,,,,,,,"Davis Daniel","27582",669721
"Haden Erbe",,0.04500000178813934,0.05290000140666962,0,4.826700031757355,1,0,0,0,,1,4.466000080108643,1.0080655813217163,0.5745888948440552,0.536300003528595,0.14105555415153503,0.5071889162063599,0.027099687606096268,0.046861737966537476,0.8155555725097656,7.340000152587891,4.564700245857239,1.6079917096964726,1.2694999873638153,0.18261432106600542,0.11356670557740377,0.06904761548860165,0.25768880718098375,1.5152544975280762,0.29337082234647655,0.7138277579066237,0.4080000001067705,,4.9998993396759035,,,999,,,,,,,3.0130053550004967,3.0130053550004967,3.135236978530884,3.135236978530884,,,,,,,,,,,,,,,,,,,"Haden Erbe","sa3020462",669652
"Christian Suarez","LAD",0.04879999905824661,0.04910000041127205,0,4.620999813079834,1,0,0,0,,1,4.520999908447266,1.0045210123062134,0.5561888813972473,0.5134444236755371,0.11667777597904205,0.5987666845321655,0.027433428913354874,0.03784529119729996,0.7808444499969482,7.027600049972534,5.38890016078949,1.3040880031711277,1.0500999838113785,0.17271498911954827,0.13244120695808895,0.040273782161459326,0.2586047093404951,1.603287696838379,0.2972491311956792,0.7271828551527225,0.46699998860906566,,5.000094433128834,,,999,,,,,,,3.0049616962671286,3.0049616962671286,3.1350418850779533,3.1350418850779533,,,,,,,,,,,,,,,,,,,"Christian Suarez","sa3009222",682949
"Ryan Watson","TOR",0.05169999971985817,0.06909999996423721,0.06530000269412994,4.947550177574158,0.19439999759197235,0.17139999568462372,0,0,,1,4.377999782562256,1.134103775024414,0.5909650921821594,0.5497277975082397,0.1554545909166336,0.3027409017086029,0.0045202961191535,0.03882410377264023,0.5902669429779053,5.3124024868011475,2.724668115377426,1.9497429638564487,1.3990913182497025,0.13482571317818734,0.069150506337262,0.06567520684092534,0.2809667039497049,1.436844676733017,0.29739728496067064,0.6937941774365715,0.4440000069706665,,5.000207130610943,,,999,,,,,,,2.6950775861740115,2.6950775861740115,3.1349291875958443,3.1349291875958443,,,,,,,,,,,,,,,,,,,"Ryan Watson","sa3023682",701511
"Trenton Denholm","CLE",0.04859999939799309,0.07109999656677246,0.062300000339746475,4.8714639544487,0.24060000479221344,0.1615999937057495,0,0,,1,4.3379998207092285,1.1052008867263794,0.5798563957214355,0.5412737727165222,0.1662738174200058,0.2802501916885376,0.00569952791556716,0.03701181709766388,0.6236465573310852,5.612819015979767,2.5222517251968384,2.2253207163697106,1.4964643567800522,0.14376361989547615,0.06460355077716876,0.07916006911830739,0.27487514441977184,1.385451078414917,0.2906159470676418,0.6988958386811883,0.4090000044517991,,5.001188856363297,,,999,,,,,,,2.7768168285489083,2.7768168285489083,3.1339474618434906,3.1339474618434906,,,,,,,,,,,,,,,,,,,"Trenton Denholm","sa3018139",671143
"Mark Adamiak","ATH",0.045899998396635056,0.052000001072883606,0,4.860599935054779,1,0,0,0,,1,4.428999900817871,1.0541906356811523,0.5783888697624207,0.540066659450531,0.1483222246170044,0.4219000041484833,0.026875171810388565,0.045189086347818375,0.7314444184303284,6.582999765872955,3.7971000373363495,1.7336914227023903,1.3349000215530396,0.16514889022581777,0.09525852643857004,0.06989036378724774,0.2660813648138608,1.4760906398296356,0.293908513651804,0.7077213789977963,0.40999999340567256,,5.001703672856093,,,999,,,,,,,2.896362549811602,2.896362549811602,3.1334326453506947,3.1334326453506947,,,,,,,,,,,,,,,,,,,"Mark Adamiak","sa3020254",686672
"Kwang Hyun Kim",,0.05000000074505806,0.06930000334978104,0.06040000170469284,4.907876014709473,0.25290000438690186,0.15889999270439148,0,0,,1,4.47599983215332,1.092394232749939,0.5875341296195984,0.5453195571899414,0.1351948380470276,0.46053072810173035,0.010716569609940052,0.035302210599184036,0.6890362501144409,6.201326251029968,4.144776552915573,1.4961786653294373,1.2167535424232483,0.15394018676335794,0.10288890647258526,0.051051280290772674,0.2744594038373084,1.5529249608516693,0.3033012880357589,0.7079450610798126,0.45399999627138066,,5.002095528692007,,,999,,,,,,,2.787452170997858,2.787452170997858,3.13304078951478,3.13304078951478,,,,,,,,,,,,,,,,,,,"Kwang Hyun Kim","27458",547942
"David Parkinson",,0.05119999870657921,0.06729999929666519,0.06019999831914902,4.783146858215332,0.2802000045776367,0.15320000052452087,0,0,,1,4.401000022888184,1.0798801183700562,0.5713242292404175,0.5314607620239258,0.14941366016864777,0.3662000000476837,0.006864916067570448,0.0484418086707592,0.6592366695404053,5.9331300258636475,3.2958000004291534,1.800209364976965,1.34472294151783,0.14979247128196493,0.08320836131406395,0.06658410996790098,0.27089389872981307,1.4460801184177399,0.29281057039619135,0.707215770132099,0.4235764283341914,,5.0029659874737265,,,999,,,,,,,2.8290715850889683,2.8290715850889683,3.132170330733061,3.132170330733061,,,,,,,,,,,,,,,,,,,"David Parkinson","sa3004857",663982
"Juan Carela","CHW",0.04809999838471413,0.07339999824762344,0.06769999861717224,4.918500244617462,0.1754000037908554,0.1754000037908554,0,0,,1,4.421000003814697,1.0369898080825806,0.5846555829048157,0.546500027179718,0.1541222184896469,0.41153332591056824,0.004049635957926512,0.06193821132183075,0.7777000069618225,6.999300062656403,3.703799933195114,1.8897619171936206,1.3870999664068222,0.17591042892802025,0.09308602704263136,0.08282440188538889,0.26269343384378135,1.4485231339931488,0.2927564951624321,0.700763439354813,0.40500000586474105,,5.003739756345749,,,999,,,,,,,2.9431086137890814,2.9431086137890814,3.131396561861038,3.131396561861038,,,,,,,,,,,,,,,,,,,"Juan Carela","sa3009237",683636
"Riley Cooper","BAL",0.048700001090765,0.05640000104904175,0.019300000742077827,4.741509854793549,0.7526000142097473,0.05260000005364418,0,0,,1,4.427000045776367,1.0548923015594482,0.5659633278846741,0.5268344283103943,0.14407555758953094,0.42299556732177734,0.019954204559326172,0.04322965443134308,0.7014722228050232,6.313250005245209,3.806960105895996,1.6583441458888992,1.2966800183057785,0.15845317721970012,0.09554903161235369,0.06290414560734643,0.26633483306377853,1.4778878688812256,0.2923757181142649,0.7145724339720595,0.4150000019522641,,5.0038497865200045,,,999,,,,,,,2.889419437944889,2.889419437944889,3.131286531686783,3.131286531686783,,,,,,,,,,,,,,,,,,,"Riley Cooper","sa3023503",694855
"Jeisson Cabrera","BAL",0.04639999940991402,0.051600001752376556,0,4.804900109767914,1,0,0,0,,1,4.501999855041504,0.9728822112083435,0.5723555684089661,0.5338777899742126,0.13477778434753418,0.5801666378974915,0.027318136766552925,0.04769869148731232,0.8834778070449829,7.951300263404846,5.221499741077423,1.5228000876553038,1.2130000591278076,0.19624118958058875,0.12886864872903087,0.06737254085155789,0.25112246484095213,1.553048849105835,0.2934663710024343,0.7187936584947482,0.4079999919503278,,5.003887888789177,,,999,,,,,,,3.0960991293191915,3.0960991293191915,3.13124842941761,3.13124842941761,,,,,,,,,,,,,,,,,,,"Jeisson Cabrera","sa3006501",678922
"Yaqui Rivera","BAL",0.04639999940991402,0.051500000059604645,0,4.7906999588012695,1,0,0,0,,1,4.492000102996826,0.9737308621406555,0.5704888701438904,0.5322999954223633,0.1362111121416092,0.5583666563034058,0.02725745551288128,0.05707535147666931,0.8740110993385315,7.8660998940467834,5.025299906730652,1.5652995920723651,1.2259000092744827,0.19457058755529352,0.12430245848188937,0.07026812907340416,0.2511843852777888,1.5320975184440613,0.29219176815636816,0.7168683779645861,0.406000006236461,,5.004184600710869,,,999,,,,,,,3.094599254429341,3.094599254429341,3.1309517174959183,3.1309517174959183,,,,,,,,,,,,,,,,,,,"Yaqui Rivera","sa3015504",700072
"Daniel Lloyd","BAL",0.046300001442432404,0.05169999971985817,0,4.819400131702423,1,0,0,0,,1,4.433000087738037,1.0535911321640015,0.574999988079071,0.5354889035224915,0.14347778260707855,0.4356555640697479,0.026899443939328194,0.04105401411652565,0.7128666639328003,6.415799975395203,3.9209000766277313,1.6363079522580624,1.291300043463707,0.16080907959028362,0.09827555954144895,0.06253352004883467,0.26630782790603774,1.4892466962337494,0.2935900596517681,0.7096107273350873,0.42499999226874113,,5.004742898792029,,,999,,,,,,,2.89149092361331,2.89149092361331,3.1303934194147587,3.1303934194147587,,,,,,,,,,,,,,,,,,,"Daniel Lloyd","sa3017538",681463
"Hayden Merda","NYY",0.046300001442432404,0.054099999368190765,0.006000000052154064,4.850655376911163,0.9158999919891357,0.017899999395012856,0,0,,1,4.4720001220703125,1.017285704612732,0.577901303768158,0.5389617085456848,0.1396447718143463,0.5041046142578125,0.0247507207095623,0.04899075999855995,0.8023675680160522,7.22130811214447,4.5369415283203125,1.5916687634319098,1.2568029463291168,0.17942029206488397,0.1127246423294902,0.06669564973539377,0.25958418743915596,1.5213903188705444,0.2948178209077007,0.7115904755627827,0.4170000068374737,,5.005069338530302,,,999,,,,,,,2.9828754879534243,2.9828754879534243,3.130066979676485,3.130066979676485,,,,,,,,,,,,,,,,,,,"Hayden Merda","sa3020826",675296
"Jimmy Endersby",,0.04989999905228615,0.06780000030994415,0.055799998342990875,4.888736307621002,0.30820000171661377,0.14720000326633453,0,0,,1,4.385000228881836,1.0714153051376343,0.5819541215896606,0.5431929230690002,0.157903254032135,0.363873153924942,0.007597300224006176,0.03922820836305618,0.6958993673324585,6.2630943059921265,3.274858385324478,1.9124779056275343,1.421129286289215,0.1586999614615553,0.08298133065724578,0.07571863080430952,0.2690714508412755,1.4352884590625763,0.29203450900806666,0.7027816987222026,0.4119999957046596,,5.00538397282362,,,999,,,,,,,2.8546048298478133,2.8546048298478133,3.1297523453831673,3.1297523453831673,,,,,,,,,,,,,,,,,,,"Jimmy Endersby","sa3014921",684544
"Jonathan Bermúdez",,0.04729999974370003,0.05770000070333481,0.01889999955892563,4.718479871749878,0.7526000142097473,0.05260000005364418,0,0,,1,4.392000198364258,1.0025384426116943,0.5584911108016968,0.524275541305542,0.16106000542640686,0.40772223472595215,0.019539985805749893,0.05381956696510315,0.80380779504776,7.23427015542984,3.6695001125335693,1.9714593087817107,1.4495400488376617,0.1830163385118078,0.09283292721111508,0.09018341130069271,0.2550690890050528,1.4102606773376465,0.2837473379716678,0.7189283755244643,0.34800000227995903,,5.005926203727722,,,999,,,,,,,3.035352167487145,3.035352167487145,3.129210114479065,3.129210114479065,,,,,,,,,,,,,,,,,,,"Jonathan Bermudez","21241",642834
"Davison Palermo","COL",0.04450000077486038,0.05350000038743019,0,4.875399827957153,1,0,0,0,,1,4.453999996185303,1.0442402362823486,0.5805777907371521,0.5417110919952393,0.14318889379501343,0.45588889718055725,0.027026871219277382,0.05148378759622574,0.7563889026641846,6.807500123977661,4.103000074625015,1.6591518401568193,1.2887000441551208,0.16982238511719927,0.10235493883498212,0.06746744628221715,0.264590536143041,1.5001291334629059,0.2957127339305221,0.7075296846603886,0.4179999927468078,,5.005932186543942,,,999,,,,,,,2.914411742985249,2.914411742985249,3.1292041316628456,3.1292041316628456,,,,,,,,,,,,,,,,,,,"Davison Palermo","sa3020480",801754
"Tyler Burch","NYM",0.04769999906420708,0.05909999832510948,0.023399999365210533,4.936895370483398,0.6883000135421753,0.06629999727010727,0,0,,1,4.422999858856201,1.070809245109558,0.5870751142501831,0.5485439300537109,0.15237616002559662,0.40367084741592413,0.018183404579758644,0.04134620353579521,0.7225695252418518,6.503125727176666,3.6330376267433167,1.7899968002825555,1.3713854402303696,0.16336639120506555,0.09126630348125635,0.0721000877238092,0.2691839801272641,1.4744800925254822,0.29597876170538867,0.703645512181838,0.4110000016845084,,5.005938500910998,,,999,,,,,,,2.851757092028856,2.851757092028856,3.1291978172957897,3.1291978172957897,,,,,,,,,,,,,,,,,,,"Tyler Burch","sa1172727",688889
"CJ Weins","DET",0.04439999908208847,0.05350000038743019,0,4.809700191020966,1,0,0,0,,1,4.49399995803833,0.9888148307800293,0.5734778046607971,0.5344111323356628,0.1345333307981491,0.5636555552482605,0.027269592508673668,0.043074991554021835,0.8491555452346802,7.642399907112122,5.0728999972343445,1.506514993648332,1.210799977183342,0.18895317159845812,0.12542402325573251,0.0635291483427256,0.25437260096300157,1.5524703860282898,0.2942165680009595,0.7176713995402386,0.4170000030505269,,5.005950168520212,,,999,,,,,,,3.0524409212172037,3.0524409212172037,3.129186149686575,3.129186149686575,,,,,,,,,,,,,,,,,,,"CJ Weins","sa3023221",694291
"Tyson Miller","CHW",0.6502000093460083,0.8187999725341797,0,4.867900085449219,15,0,0,0.5828999876976013,,15,66.31300354003906,15.387931823730469,8.646666526794434,8.113166809082031,2.3296666145324707,6.396166801452637,0.3584880828857422,0.7451592087745667,11.812999725341797,7.087799835205078,3.837700080871582,1.8468873767736858,1.3977999687194824,0.17814001922276432,0.09645418635864837,0.08168583286411595,0.26005569667984696,1.4522732416788737,0.2899967124331627,0.7092663375521484,0.3700000033077238,,5.00737928946813,,,999,,,,,,,46.87009927034378,3.1246732846895853,49.24795538187027,3.283197025458018,9.11,7.11,5.95,5.11,4.43,3.84,3.3,2.76,2.15,6.03,5.71,5.49,5.31,5.15,4.99,4.83,4.64,4.4,"Tyson Miller","19976",668338
"Eddy Yean","WSN",0.043800000101327896,0.06129999831318855,0.01860000006854534,4.832827806472778,0.7501999735832214,0.053199999034404755,0,0,,1,4.468999862670898,1.0696922540664673,0.580014169216156,0.5369808673858643,0.12934868037700653,0.46961817145347595,0.020044196397066116,0.04649994522333145,0.6786007881164551,6.107407093048096,4.226563543081284,1.445005388135162,1.1641381233930588,0.15184623158857946,0.10508350545636592,0.046762726132213536,0.27061073991158713,1.5393104255199432,0.29900280537575824,0.7062881204197001,0.47500000033343387,,5.007821936905384,,,999,,,,,,,2.836658596992493,2.836658596992493,3.127314381301403,3.127314381301403,,,,,,,,,,,,,,,,,,,"Eddy Yean","sa3006543",678868
"Brandt Thompson","STL",0.04910000041127205,0.07199999690055847,0.06629999727010727,4.9124754667282104,0.19110000133514404,0.1720999926328659,0,0,,1,4.363999843597412,1.0832074880599976,0.5838351845741272,0.5458306074142456,0.16490966081619263,0.3261048495769501,0.004419887904077768,0.038708679378032684,0.6826608777046204,6.143947899341583,2.9349436461925507,2.093378490354326,1.4841869473457336,0.15643008757348553,0.0747261368616662,0.08170395071181934,0.2708569701026415,1.4093123376369476,0.2913736611554419,0.7004836774814124,0.4009999976644376,,5.008080740272999,,,999,,,,,,,2.8261528715491298,2.8261528715491298,3.1270555779337883,3.1270555779337883,,,,,,,,,,,,,,,,,,,"Brandt Thompson","sa3043741",825576
"Chris Campos","LAD",0.05730000138282776,0.0632999986410141,0.06629999727010727,4.884382545948029,0.19609999656677246,0.17110000550746918,0,0,,1,4.354000091552734,1.0784282684326172,0.5805955529212952,0.5427091717720032,0.16566972434520721,0.32273945212364197,0.004534375853836536,0.037117850035429,0.6799749732017517,6.119774758815765,2.9046550691127777,2.1068851940086093,1.491027519106865,0.15617247563246084,0.07412481519001204,0.0820476604424488,0.27000243238583105,1.4011677205562592,0.28990284175527165,0.7018055411780781,0.399,,5.008464694768191,,,999,,,,,,,2.838726932555437,2.838726932555437,3.1266716234385967,3.1266716234385967,,,,,,,,,,,,,,,,,,,"Chris Campos","sa3020396",702318
"Eric Yost","SDP",0.050599999725818634,0.07079999893903732,0.06800000369548798,4.902999758720398,0.1754000037908554,0.1754000037908554,0,0,,1,4.453999996185303,1.0977329015731812,0.5889555811882019,0.5447777509689331,0.13236667215824127,0.42393332719802856,0.004079863894730806,0.0507221519947052,0.6352999806404114,5.717699825763702,3.815399944782257,1.4985846591477079,1.1913000494241714,0.14263582873473818,0.09518036092526108,0.0474554678094771,0.2758577190001142,1.5216662287712097,0.3005800302008908,0.6979523568461243,0.4869999845702388,,5.009269532561302,,,999,,,,,,,2.7644179120659826,2.7644179120659826,3.125866785645485,3.125866785645485,,,,,,,,,,,,,,,,,,,"Eric Yost","sa3022858",801293
"Aaron Leasher",,0.049300000071525574,0.06440000236034393,0.045099999755620956,4.778457820415497,0.44749999046325684,0.11749999970197678,0,0,,1,4.460000038146973,1.0452107191085815,0.5717791318893433,0.5309397578239441,0.13685855269432068,0.48079365491867065,0.011612432077527046,0.038864441215991974,0.7308273315429688,6.577445983886719,4.327142894268036,1.5200436280021061,1.231726974248886,0.16386262898926132,0.1078012669969459,0.05606136199231543,0.26525888729717667,1.5260043740272522,0.2956244204800517,0.7150955678402663,0.4360000018709978,,5.0116171285510065,,,999,,,,,,,2.901772306859493,2.901772306859493,3.123519189655781,3.123519189655781,,,,,,,,,,,,,,,,,,,"Aaron Leasher","sa3004701",669468
"Spencer Stockton",,0.04479999840259552,0.05310000106692314,0,4.898899734020233,1,0,0,0,,1,4.427000045776367,1.0242750644683838,0.5797222256660461,0.5443221926689148,0.15721110999584198,0.4441666603088379,0.026863036677241325,0.039028432220220566,0.8084222078323364,7.275799870491028,3.997499942779541,1.8200875483770538,1.4148999899625778,0.18261174598442154,0.10033129788028813,0.0822804481041334,0.25971747503004705,1.4684417247772217,0.29113968589339423,0.7119175112731059,0.3670000034332922,,5.0116216100752355,,,999,,,,,,,2.970447317510844,2.970447317510844,3.1235147081315517,3.1235147081315517,,,,,,,,,,,,,,,,,,,"Spencer Stockton","sa3011500",691526
"Nico Zeglin","HOU",0.04859999939799309,0.0608999989926815,0.03189999982714653,4.861575186252594,0.597599983215332,0.08560000360012054,0,0,,1,4.466000080108643,1.0494098663330078,0.5817055702209473,0.5401750206947327,0.13563546538352966,0.47833847999572754,0.01587863266468048,0.04680367931723595,0.730955183506012,6.578596651554108,4.305046319961548,1.528112861655079,1.220719188451767,0.16367110846272764,0.10710668862865116,0.05656441983407648,0.26628969818864384,1.5277483463287354,0.2972332331999588,0.7071320609498429,0.45199998339718367,,5.011913479119539,,,999,,,,,,,2.889702012389898,2.889702012389898,3.123222839087248,3.123222839087248,,,,,,,,,,,,,,,,,,,"Nico Zeglin","sa3023549",689901
"Evan Lee",,0.0478999987244606,0.05999999865889549,0.028300000354647636,4.765093982219696,0.651199996471405,0.07419999688863754,0,0,,1,4.511000156402588,0.9993684887886047,0.5697107911109924,0.5294548869132996,0.12971988320350647,0.5716267824172974,0.01726912148296833,0.04695950821042061,0.8326150178909302,7.493535161018372,5.144641041755676,1.4565710416330824,1.1674789488315582,0.18457437131966767,0.1267184133447594,0.05785595797490828,0.25674774657849975,1.570995271205902,0.2968003989202884,0.7206661403958792,0.42900000742580585,,5.012023635953665,,,999,,,,,,,3.015558529645205,3.015558529645205,3.1231126822531223,3.1231126822531223,,,,,,,,,,,,,,,,,,,"Evan Lee","24988",681885
"Josh Rogers",,0.04529999941587448,0.05260000005364418,0,4.782200038433075,1,0,0,0,,1,4.349999904632568,1.1195595264434814,0.5677666664123535,0.5313555598258972,0.1644444465637207,0.27058887481689453,0.025169100612401962,0.03724905103445053,0.5921666622161865,5.329499959945679,2.435299873352051,2.188436840268844,1.4800000190734863,0.1361302701605933,0.06220434040210637,0.07392592975848691,0.2769704757801533,1.390148401260376,0.29070165633423234,0.7089948927901127,0.37800000460394506,,5.012094576656819,,,999,,,,,,,2.7272980853915216,2.7272980853915216,3.1230417415499687,3.1230417415499687,,,,,,,,,,,,,,,,,,,"Josh Rogers","18510",642028
